provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah,kemiskinan
22,264,150.95,11.03,2.65,94.54,67.59,16,43.88,2714.54,847962.65,rural,0
10,15,20.69,9.05,11.77,78.18,92.05,22,56.17,8070.94,1104904.33,urban,0
5,89,117.71,8.29,0.87,68.5,83.11,19,82.85,4218.7,2507264.56,rural,0
18,116,365.53,8.62,5.69,79.02,73.83,18,62.3,5341.38,8129870.96,urban,0
24,112,28.39,10.3,8.88,72.28,79.56,16,81.56,3850.71,13383646.8,rural,0
19,243,515.43,5.88,4.28,60.08,95.61,14,50.27,6489.32,572726.02,rural,1
10,286,71.5,6.88,6.39,75.64,85.06,18,69.68,12930.59,3882715.62,rural,0
22,406,1245.16,6.84,4.47,68.53,84.53,13,90.06,2429.64,5237396.22,rural,0
2,386,656.16,7.31,2.78,76.58,98.17,7,61.63,3243.22,4227923.22,rural,0
25,143,354.35,6.8,3.05,68.46,79.23,14,71.95,12961.65,1528195.02,rural,1
32,36,50.79,6.17,7.51,83.38,87.33,16,86.23,201.27,1823354.58,rural,0
10,348,71.14,7.29,20.43,68.46,89.16,16,27.99,23876.48,1919643.65,urban,0
8,118,569.99,10.57,14.33,65.97,95.7,13,47.59,17406.15,5901591.71,urban,0
16,260,606.76,9.69,2.5,76.06,53.86,15,81.21,3383.88,1598899.35,urban,1
8,71,1571.65,6.02,7.07,99.26,97.54,24,82.23,2411.92,1015123.67,urban,0
29,24,500.88,8.35,15.05,70.77,61.38,10,86.91,5976.52,4840879.96,urban,0
24,397,107.76,7.35,2.42,82.86,84.34,18,88.94,1717.52,5773929.14,rural,0
27,376,42.99,7.99,11.99,78.75,95.13,13,91.77,8593.83,2767266.48,rural,0
10,492,85.06,9.73,9.32,77.6,95.1,17,47.44,9730.27,8486503.05,urban,0
30,347,504.03,9.31,1.66,88.71,93.97,28,40.78,1008.27,4580940.29,urban,0
9,299,51.13,7.47,12.5,75.34,84.23,11,39.97,5669.18,2783320.05,urban,0
5,466,3190.25,7.8,2.42,86.79,91.54,13,62.48,6804.89,1751863.83,urban,0
20,226,340.25,14.48,6.04,71.17,89.1,18,71.97,5942.16,11014156.49,rural,0
7,346,138.85,2.16,4.34,75.42,92.16,18,41.42,3787.56,6300876.74,rural,0
1,37,32.71,6.03,3.06,84.73,95.09,20,65.75,11793.18,1863563.84,urban,0
22,155,35.36,10.67,10.65,94.57,92.15,16,65.14,1169.41,2209706.69,urban,0
31,283,92.66,6.35,4.65,67.52,90.5,11,35.02,2101.4,1687826.07,urban,1
20,112,97.95,5.47,2.46,66.42,61.87,23,61.28,1808.09,3322156.47,rural,0
6,41,409.57,8.8,2.72,87.63,64.85,19,51.38,1016.16,1110975.81,rural,0
3,206,240.39,10.29,5.0,93.58,76.26,17,49.01,2899.15,1632999.11,urban,0
34,212,3653.95,6.59,2.11,58.4,90.71,9,58.85,2316.24,919467.87,urban,1
4,379,76.06,11.36,2.46,61.76,93.5,18,69.6,1767.44,2600203.89,urban,0
30,428,32.16,10.41,1.08,76.75,93.17,10,53.79,2172.48,2906676.25,urban,0
17,280,8.23,8.82,7.78,81.46,74.47,13,34.71,1466.08,2948919.95,urban,0
3,68,42.64,6.36,19.3,96.54,81.99,14,81.28,13873.37,2175838.31,rural,0
19,468,512.14,9.58,1.85,76.07,76.7,12,34.34,1107.0,1081789.19,rural,1
3,501,43.75,10.85,8.79,98.21,88.23,16,36.94,923.57,1736780.18,urban,0
31,59,2056.22,8.06,15.13,90.09,77.24,18,64.3,24414.27,1557540.69,urban,0
16,306,22.92,6.4,10.07,34.4,97.19,10,52.76,3834.44,2878361.84,urban,0
30,51,14.28,9.46,8.23,94.46,90.14,14,64.12,9785.93,1037610.48,urban,0
21,202,207.93,11.33,2.15,69.32,84.93,14,34.77,93.78,3800749.81,rural,0
16,491,526.76,7.21,5.85,74.36,92.83,22,70.68,1413.94,1986600.25,rural,0
16,57,121.1,5.94,3.58,42.32,93.41,16,76.71,1362.66,2529482.26,urban,0
29,418,74.17,6.94,3.38,98.15,77.98,11,87.86,669.76,3345226.28,rural,0
23,410,85.46,8.86,1.09,47.33,91.07,13,73.48,4956.69,4083463.96,urban,0
21,81,142.56,7.06,4.63,94.38,72.72,18,45.91,2436.19,1772016.19,rural,1
10,170,21.57,6.82,6.68,72.41,96.24,19,32.29,1657.88,863963.09,rural,1
15,26,574.58,9.36,11.58,84.88,92.98,19,91.93,2974.55,5453034.59,urban,0
31,136,2.18,5.98,5.13,78.86,86.2,15,60.15,8819.86,609888.03,urban,1
5,443,49.73,6.08,6.31,87.66,88.35,14,74.4,2896.15,2073281.51,rural,0
25,328,98.42,8.74,8.46,74.73,76.08,17,47.79,2280.63,1284130.48,urban,1
28,512,447.92,4.16,1.53,83.24,92.85,11,44.36,1350.62,3045313.94,rural,0
34,18,402.3,8.11,6.99,69.8,96.15,15,52.69,27816.61,6921065.37,urban,0
22,401,227.87,7.37,4.32,84.75,93.33,13,93.39,10352.01,1444525.09,rural,0
6,501,115.28,7.91,4.53,73.4,85.24,15,74.79,2152.48,3110084.4,rural,0
30,213,132.75,7.0,13.26,87.02,66.48,15,57.52,3287.55,6852043.59,rural,0
26,291,821.95,12.36,4.9,92.91,80.62,13,79.82,6957.07,1071517.59,rural,0
13,95,76.02,7.86,8.09,89.19,76.09,18,37.53,6541.37,3611378.56,urban,0
32,444,198.1,9.23,0.85,66.22,84.7,14,55.43,22709.51,7583788.51,rural,0
22,54,180.48,10.62,8.5,73.58,88.56,12,69.08,1308.09,5010307.84,urban,0
32,401,415.94,7.89,2.97,74.09,85.8,17,76.99,7408.73,2403393.64,rural,0
31,185,486.27,7.97,7.09,91.37,52.14,12,74.97,386.05,2392790.63,rural,0
20,246,284.13,9.3,0.94,79.88,72.08,18,72.63,5909.59,998040.65,urban,1
21,380,431.64,6.35,4.53,77.72,92.93,13,52.66,3404.89,8251755.19,rural,0
3,15,226.74,8.11,3.23,80.61,78.44,7,62.62,1611.45,2183652.78,urban,0
2,509,138.29,11.1,2.84,88.72,77.14,13,65.82,2669.92,2182564.0,rural,0
19,456,294.2,10.39,2.99,81.03,87.0,19,65.82,1008.97,2056666.77,rural,0
25,44,423.3,3.83,3.35,83.61,97.28,13,77.15,4487.34,1917081.88,urban,0
2,444,2413.74,8.7,9.03,66.4,91.45,20,69.3,3959.79,5273028.15,rural,0
25,287,1156.23,10.22,5.14,53.99,73.96,11,74.01,15474.91,1745471.3,urban,1
13,291,30.68,9.36,1.87,91.18,65.51,9,52.53,2350.4,2650458.0,urban,0
4,356,87.12,8.79,9.15,51.42,78.89,15,46.44,5538.94,1636996.45,rural,1
10,221,142.65,2.98,1.84,57.22,91.4,15,60.03,286.06,1360998.73,rural,1
7,375,35.22,7.37,16.26,72.49,93.65,12,93.97,8545.55,3840409.72,rural,0
13,311,1246.09,11.5,0.56,58.86,77.97,16,49.34,10028.57,1680631.45,rural,1
8,497,25.44,13.74,9.06,90.9,93.46,15,33.87,9906.38,2298753.01,rural,0
24,453,425.3,7.43,11.31,79.79,81.94,17,76.38,4636.78,847285.35,urban,1
6,435,26.48,8.42,3.34,87.14,60.4,16,73.17,46.04,629915.95,rural,0
7,156,33.74,5.51,3.71,73.28,92.29,17,60.25,4766.9,1800635.5,urban,0
19,118,23.41,6.69,10.43,67.49,92.23,8,66.24,3255.5,4346742.3,rural,0
17,430,95.22,7.9,4.85,90.8,86.05,10,70.46,13264.97,621686.97,urban,0
1,202,308.86,5.81,4.94,83.99,54.17,18,51.94,2109.17,2327386.9,urban,0
27,81,283.02,7.83,7.05,73.98,69.24,19,82.9,896.3,965927.3,urban,1
31,196,121.35,6.22,5.85,96.13,69.52,13,64.61,5235.79,898878.34,rural,1
18,349,126.65,3.82,2.45,92.94,70.33,20,62.59,10316.73,11262980.33,urban,0
24,172,102.19,6.67,12.38,77.76,83.74,17,37.95,2698.83,3125371.73,rural,0
17,326,818.67,10.27,1.53,61.67,80.19,21,56.29,4819.87,6204273.71,urban,0
17,338,43.15,6.02,3.42,29.17,64.32,21,55.58,9108.15,2081035.24,urban,0
7,32,166.45,8.48,3.51,76.07,85.67,12,74.09,5704.89,3040795.53,rural,0
32,199,449.47,10.21,4.43,48.1,86.42,8,59.55,1369.21,577470.46,urban,0
18,399,55.51,10.44,3.04,65.86,89.98,18,78.14,3132.75,6633180.7,rural,0
29,44,394.72,7.39,5.9,59.97,94.19,22,51.32,5367.77,4047359.67,rural,0
5,511,1619.75,13.0,10.59,97.24,94.37,21,72.26,5130.97,1571425.21,urban,0
17,332,142.04,11.48,7.05,80.47,91.83,14,76.46,599.16,2787729.25,urban,0
25,244,174.47,8.17,7.08,88.75,85.48,7,73.23,12453.95,2784981.0,urban,0
8,267,22.65,10.46,10.0,86.61,87.68,16,60.89,7203.97,2251569.42,rural,0
20,155,145.31,7.39,2.76,89.07,87.1,18,55.91,2269.06,10064471.08,urban,0
5,95,143.17,5.81,4.27,66.24,95.23,18,74.58,1708.65,3660647.36,urban,0
30,181,2.25,6.38,8.57,73.73,86.49,15,69.58,9112.64,942842.65,urban,1
34,52,31.36,9.08,12.38,83.68,97.47,19,67.44,2711.45,3835569.87,urban,0
9,497,741.9,6.37,5.79,65.82,98.81,13,78.54,3427.05,4733017.26,rural,0
5,420,11.94,6.28,4.83,83.99,88.5,12,65.37,9878.22,5259319.9,rural,0
18,264,157.81,9.15,0.58,84.29,83.16,25,66.34,6963.89,5365379.13,rural,0
5,40,354.27,10.54,4.55,83.37,84.85,14,67.22,12561.88,2183515.59,urban,0
25,322,46.01,5.26,2.65,83.72,78.97,20,77.47,6550.75,1211322.74,urban,1
29,430,2504.41,5.9,4.96,61.7,89.11,16,68.13,18.63,2996269.56,urban,0
11,466,564.44,5.71,11.19,77.81,72.99,14,78.45,2682.23,703713.3,urban,1
31,354,1672.58,12.69,1.49,91.34,69.8,9,60.29,6105.43,1987568.28,urban,0
34,470,18.04,7.98,8.55,90.73,97.49,15,70.25,1655.07,2773641.51,urban,0
11,172,56.08,8.57,3.29,97.93,82.53,11,55.41,3058.56,1597657.73,rural,0
6,341,86.2,7.74,12.64,85.21,85.47,12,68.02,1792.04,1708962.73,urban,0
21,92,1698.81,4.33,4.37,69.31,82.5,18,71.57,1525.09,1220890.63,rural,1
2,315,546.0,9.48,6.01,77.2,97.9,9,77.43,2023.01,1379626.84,urban,0
18,161,66.74,8.28,3.47,93.43,87.53,22,68.29,3885.19,2124573.94,urban,0
21,404,3171.67,7.04,2.04,85.16,62.18,16,61.86,5682.86,3062638.11,rural,0
2,499,165.99,10.9,5.78,88.68,88.01,14,62.67,8317.02,2479838.52,urban,0
29,22,88.53,7.96,1.69,85.14,60.84,23,55.65,509.12,8906111.31,urban,0
12,329,20.82,9.64,2.24,70.78,85.75,10,29.42,6022.67,3210726.08,urban,0
2,404,153.05,5.75,3.1,73.72,83.94,15,80.55,6251.06,4315648.88,rural,0
8,416,355.65,1.16,9.19,81.3,70.58,16,93.6,5004.4,2236089.8,rural,0
34,504,67.65,11.55,8.13,81.11,94.72,12,53.12,21502.2,5527275.83,rural,0
22,4,604.79,11.81,2.23,75.78,64.03,23,41.07,17.46,1729433.47,rural,1
28,245,183.3,7.86,11.83,79.46,93.65,13,61.8,7484.02,2016489.34,urban,0
22,118,85.06,6.29,15.47,99.39,93.77,17,33.21,4816.19,2126698.97,rural,0
12,93,64.84,8.27,8.56,85.02,91.83,13,57.08,2993.73,4257364.84,urban,0
22,139,16.97,5.43,6.99,97.31,89.88,14,79.99,16690.3,565983.58,urban,0
5,508,133.77,7.78,2.61,93.07,94.58,23,61.79,6196.9,1188758.51,rural,0
23,197,177.77,4.66,3.67,92.98,88.81,14,64.6,3876.8,4469776.33,urban,0
34,53,34.62,10.57,11.59,90.28,94.55,16,41.29,1037.36,1807894.1,urban,0
29,301,18.0,8.57,4.38,86.84,84.7,16,19.95,394.97,433819.45,rural,0
13,263,102.83,8.75,9.49,86.32,91.71,17,46.95,1344.01,369702.0,rural,0
8,339,10.45,6.8,8.46,67.99,56.17,14,64.43,4040.9,2710801.29,urban,0
24,200,41.36,10.67,8.12,70.93,74.6,14,45.3,23016.0,1209521.43,urban,1
34,42,513.98,9.64,7.27,90.46,95.57,8,74.03,4768.48,1671941.84,urban,0
30,305,125.01,4.21,4.12,68.43,90.35,16,66.96,3205.2,375420.87,urban,1
26,364,90.71,3.15,4.65,71.03,78.98,15,33.09,4707.58,1537784.74,urban,1
3,30,472.85,5.48,6.56,93.85,87.43,11,79.84,6482.62,2262521.64,urban,0
24,335,229.91,8.19,13.92,61.75,79.26,11,42.54,877.6,1910230.26,urban,0
16,39,40.38,7.32,9.35,86.71,86.26,13,70.94,2229.48,7069127.68,urban,0
34,162,46.03,8.52,3.64,81.12,81.36,12,69.27,2578.29,651362.22,urban,0
1,168,5128.49,4.34,4.72,91.25,78.29,21,67.36,645.0,4930273.72,rural,0
11,214,279.65,11.28,5.61,84.94,94.73,18,60.34,5928.66,625012.33,rural,0
33,219,132.12,10.5,15.82,80.78,87.1,12,68.26,20910.61,1552305.59,urban,0
31,448,338.08,8.91,7.62,84.1,76.11,13,48.19,8120.35,5096966.75,rural,0
25,9,111.49,8.43,4.57,93.09,64.11,11,81.37,47.74,6276256.6,urban,0
24,394,381.64,5.42,3.25,59.01,93.35,23,27.1,2851.23,1902922.85,rural,0
14,484,302.85,4.39,3.56,85.41,93.88,14,66.68,5441.18,1652361.05,urban,0
2,170,12.61,7.66,11.25,91.82,89.88,14,47.87,997.13,1614621.18,urban,0
26,496,941.34,7.39,8.08,88.67,91.98,14,67.43,945.48,3840877.64,urban,0
33,345,360.8,2.31,4.77,50.2,94.67,11,34.37,1962.1,7002588.98,urban,0
13,63,87.5,4.88,7.66,78.06,72.26,18,66.47,1446.37,893562.09,rural,1
15,70,61.16,4.89,6.04,63.07,78.35,9,82.22,2068.1,3362618.77,rural,0
15,318,60.43,11.69,3.81,78.59,82.57,14,93.04,10691.55,5354474.06,rural,0
24,282,97.57,3.75,6.99,72.85,75.56,11,37.6,7990.22,2045636.79,urban,0
1,310,26.28,7.71,3.25,68.48,88.34,15,67.32,1544.06,2165182.85,urban,0
9,131,275.77,10.48,6.98,51.46,96.98,15,35.0,42.32,814332.78,urban,0
14,507,37.03,10.27,13.22,80.47,78.75,12,65.14,3921.3,2151131.36,urban,0
33,108,815.57,6.77,3.19,60.64,92.86,14,60.3,661.2,3660019.79,urban,0
20,138,52.84,15.77,1.99,60.18,74.92,16,76.18,5320.49,1023414.73,urban,1
21,502,35.28,8.71,4.56,61.58,87.44,13,75.32,925.68,8391623.34,urban,0
28,48,453.97,9.09,16.44,93.01,91.88,15,71.42,2990.77,5323781.46,rural,0
2,485,67.72,7.95,5.4,83.67,83.84,9,70.22,684.64,3043415.1,urban,0
30,50,1221.84,6.02,3.18,78.48,81.47,12,60.92,3304.24,3536377.36,rural,0
16,442,1525.14,8.7,0.97,66.79,95.1,17,60.78,2389.47,1085566.42,rural,0
16,364,767.03,7.68,8.49,71.38,93.96,17,80.28,7765.57,2680207.91,rural,0
22,114,9.52,4.16,11.09,90.12,86.63,13,54.5,2938.11,968677.7,rural,0
34,377,7653.18,9.35,1.24,92.32,91.51,27,63.35,10624.83,851867.8,urban,0
28,153,624.66,5.34,7.46,76.72,81.79,14,63.5,12210.31,2199296.59,rural,0
22,263,213.33,2.9,3.07,88.11,94.54,18,72.93,4875.19,5304706.18,urban,0
5,437,10.06,11.65,2.39,76.93,93.25,13,27.87,498.29,3097534.49,urban,0
10,513,647.38,11.75,2.82,71.11,97.64,16,43.96,6084.89,767332.56,rural,0
8,174,575.99,9.95,0.91,82.52,90.23,14,50.38,3769.17,228777.36,rural,0
19,30,22.92,5.98,1.84,83.92,80.23,16,69.0,253.14,505560.12,urban,1
9,7,128.5,9.18,3.26,95.68,74.06,15,49.28,4280.32,2052215.42,urban,0
22,22,183.01,8.44,3.19,73.31,72.35,14,95.12,8218.26,7706527.9,urban,0
33,354,9.96,9.61,2.84,88.04,96.99,14,77.99,15678.1,3091621.71,urban,0
13,403,1013.67,7.08,5.31,85.85,91.2,14,62.88,3757.86,4083965.86,urban,0
29,466,1519.77,8.19,1.57,80.92,85.5,15,76.53,5963.3,1409381.84,urban,0
33,160,159.61,10.51,5.04,44.77,87.9,12,77.28,3424.91,1259340.68,rural,0
2,411,44.29,10.85,3.18,62.62,56.42,21,80.75,6013.84,1653235.44,rural,1
25,88,11.49,8.72,14.59,84.95,77.4,17,73.85,4452.91,2146101.57,rural,0
12,357,205.91,8.27,3.47,55.44,94.37,15,42.24,4256.03,3234918.81,urban,0
6,251,754.76,10.74,3.83,94.67,97.87,17,82.18,433.66,509734.17,rural,0
23,270,62.35,11.64,24.54,73.92,76.26,18,26.84,5325.38,2327413.55,urban,0
13,447,2.36,7.12,4.89,52.43,59.5,14,78.98,5862.18,2050525.67,urban,0
4,1,59.72,13.96,2.12,84.77,46.33,18,72.1,857.19,1644811.82,urban,0
17,514,718.45,12.61,1.79,85.84,94.16,12,38.7,741.11,2824293.41,rural,0
26,441,203.76,3.9,3.26,85.57,96.95,7,66.11,4532.73,3387226.08,urban,0
20,61,97.82,10.63,4.54,84.89,58.17,20,57.35,1577.22,2351512.45,rural,0
8,424,223.52,8.04,3.68,78.2,82.39,21,29.93,833.53,932714.27,urban,1
1,349,313.99,10.97,7.31,61.01,64.17,16,79.73,1818.2,8373060.14,urban,0
29,257,566.91,12.1,14.92,93.26,88.98,14,69.88,6019.12,832306.47,rural,0
11,158,208.28,5.55,1.65,82.24,80.02,11,78.86,5962.68,2917363.66,urban,0
27,505,3160.8,9.84,5.74,63.7,64.38,16,66.91,2360.73,13000133.17,rural,0
31,104,60.63,7.81,13.22,92.15,84.72,18,80.03,5700.14,1440868.85,urban,1
30,407,183.17,8.69,6.66,66.24,81.99,19,74.17,9233.91,497251.33,urban,1
5,7,76.02,8.53,1.55,80.09,96.91,12,41.43,9601.24,1318457.03,urban,0
3,272,68.97,10.29,12.15,80.75,83.34,14,51.29,959.14,1213784.49,rural,0
9,469,410.04,6.73,6.24,96.2,97.26,22,66.6,1442.08,3490888.28,urban,0
4,215,189.14,8.14,3.65,73.27,89.18,15,61.06,3156.03,9433778.83,urban,0
28,400,188.78,4.47,4.03,67.41,98.4,12,50.3,2346.88,4287665.9,rural,0
10,365,1759.97,8.26,2.47,73.9,66.33,10,54.22,15702.36,2199398.11,urban,0
31,32,621.18,8.21,2.26,96.28,87.35,18,33.67,27708.27,1776620.77,rural,0
1,347,659.98,8.99,3.02,76.57,87.99,13,59.49,4117.47,735569.59,rural,0
26,218,51.52,6.74,2.79,82.3,60.66,10,63.2,6744.15,3873840.62,urban,0
4,48,77.64,9.37,2.31,60.11,78.46,18,46.62,596.04,2583738.72,urban,0
23,509,2645.18,8.29,4.92,95.1,72.48,18,43.22,716.27,2186427.88,urban,0
25,72,379.13,7.83,3.48,89.65,82.63,17,46.15,251.19,1669515.14,rural,1
16,177,27.58,5.8,2.46,63.73,97.12,15,74.14,5420.47,1808991.38,urban,0
27,164,177.06,4.63,2.93,71.94,74.86,16,85.15,3885.57,6583200.61,urban,0
26,349,81.3,2.93,0.94,81.61,72.41,12,41.73,85.31,8395137.63,urban,0
22,51,526.35,10.94,4.09,80.33,87.64,16,59.32,3790.2,2099271.78,urban,0
9,197,252.32,6.26,7.07,91.72,96.14,14,84.25,2420.51,1610097.91,rural,0
29,215,182.04,3.98,18.24,69.1,89.88,18,45.77,5243.23,1522163.28,urban,1
31,491,533.13,7.33,8.0,83.69,88.5,17,68.13,6080.25,868957.85,rural,0
15,161,368.04,11.66,0.46,81.62,84.88,8,31.19,3611.36,961231.22,urban,0
13,314,139.3,9.3,5.14,81.33,85.44,14,82.02,437.39,3504026.39,urban,0
22,162,45.85,6.28,7.44,52.89,77.97,15,81.3,2672.51,2638972.19,rural,0
34,155,45.66,8.31,4.51,70.0,89.86,15,80.31,2958.07,2900066.08,rural,0
32,395,80.3,7.89,2.2,79.59,96.17,11,53.67,3791.63,1382898.9,urban,1
30,512,29.11,7.04,3.3,80.49,91.4,14,53.69,18760.13,5734409.8,urban,0
26,494,36.79,8.82,2.97,89.86,98.14,11,41.91,2984.49,1115776.58,urban,0
16,120,23.76,12.47,2.98,87.09,66.91,20,90.67,1008.34,2025745.05,urban,0
7,30,568.1,10.38,2.48,79.91,91.79,13,54.98,6364.74,1589433.62,urban,0
15,124,16.95,7.58,4.07,86.3,85.51,11,90.03,12175.55,8093767.06,urban,0
31,151,919.63,7.89,8.42,84.26,70.47,8,74.91,6510.43,8330279.48,urban,0
34,206,209.5,5.21,3.93,72.97,96.69,21,60.53,1437.01,4884296.87,rural,0
26,199,76.81,9.18,8.51,46.11,74.02,8,84.77,3107.8,1480772.76,urban,1
32,14,3745.51,4.47,3.15,60.31,87.49,14,94.26,8744.45,2746538.89,rural,0
15,372,117.31,8.08,3.35,87.54,84.36,17,72.92,12629.71,1029977.64,rural,0
17,127,76.2,9.26,6.79,77.34,89.25,11,35.84,5363.08,5948162.8,rural,0
28,126,24.84,5.32,1.56,85.53,59.99,11,37.12,3145.3,1582152.34,urban,1
25,178,1740.86,7.99,2.88,78.33,59.45,16,38.45,4983.24,1142165.03,rural,1
27,460,16.75,8.51,3.23,73.03,68.22,13,23.3,991.77,3566438.94,rural,0
5,344,72.13,7.08,10.48,93.38,73.56,17,87.12,2752.07,7731716.75,rural,0
3,23,234.27,7.41,8.64,60.3,96.07,14,60.11,1646.14,12066730.06,urban,0
19,316,133.2,8.98,6.26,69.89,96.95,18,71.84,8002.8,1787392.27,urban,0
23,255,16.41,3.94,4.37,78.99,86.64,16,68.95,226.05,369640.18,urban,1
19,79,373.68,1.42,14.53,87.47,69.94,10,55.38,4637.65,519836.61,urban,1
26,398,48.9,9.61,7.56,74.3,80.15,18,41.52,2642.96,783361.56,urban,1
10,302,153.69,6.21,2.84,87.1,74.15,17,73.21,1700.98,1594447.9,urban,1
6,73,172.4,9.84,7.58,88.37,87.77,14,59.77,2485.01,4161345.02,urban,0
10,449,49.29,6.16,6.35,90.58,83.24,16,74.42,2842.5,3820405.95,urban,0
25,288,146.12,11.4,2.57,94.4,98.42,7,65.95,2538.72,5847971.15,rural,0
22,405,6907.49,7.31,4.61,80.19,79.57,13,74.81,7021.29,3624382.02,urban,0
14,225,30.02,9.87,2.17,84.62,89.5,10,60.52,307.02,492697.64,urban,0
19,55,32.53,5.38,9.04,78.26,83.2,21,42.84,683.12,1438343.35,urban,1
16,206,439.39,9.23,1.48,95.05,86.17,21,62.3,10516.5,3512689.45,urban,0
9,51,165.75,4.0,12.48,87.15,94.51,19,78.81,9248.37,2038650.63,rural,0
4,67,851.89,12.0,5.51,95.9,87.93,20,60.09,298.06,723725.11,urban,0
32,468,115.43,5.69,2.16,72.36,95.72,18,66.81,498.28,2693800.26,rural,0
15,273,327.02,10.5,5.29,97.03,90.32,19,57.51,2898.16,1489185.99,rural,0
22,35,48.1,7.81,1.45,88.19,91.74,9,54.11,319.46,965684.6,urban,0
20,104,95.63,4.12,6.52,84.1,37.85,15,38.79,522.66,9655959.81,urban,0
21,211,633.23,9.12,8.5,87.33,94.17,15,47.46,2107.0,6779672.87,rural,0
6,388,115.32,2.36,5.48,86.96,94.55,14,43.23,15021.32,3462612.83,urban,0
6,176,1269.17,5.34,7.57,85.69,76.72,10,61.93,1132.29,2204453.34,rural,0
34,78,77.17,10.77,11.17,77.25,78.55,12,75.5,3234.43,1364928.47,urban,1
4,367,210.99,7.46,3.47,64.52,78.96,15,48.81,12210.33,2729426.43,rural,0
16,233,60.98,2.71,2.99,74.94,93.77,16,64.83,7380.64,2477781.19,rural,0
12,92,2467.45,7.37,4.48,85.74,77.1,14,60.96,3684.83,3759545.36,urban,0
12,208,125.31,6.37,5.38,64.96,72.6,20,41.23,2900.95,1228649.74,urban,1
15,498,119.9,8.85,1.5,62.54,84.72,8,53.58,1736.0,408697.64,urban,1
30,286,28.22,11.26,4.77,78.78,89.29,17,55.53,4514.91,2602451.64,rural,0
22,311,217.8,12.47,5.88,72.05,96.62,16,55.92,4707.38,3129694.3,urban,0
18,304,269.56,13.51,8.45,82.62,89.8,17,79.79,658.07,1518947.28,rural,0
1,393,1068.92,8.83,9.28,83.59,98.78,14,83.29,308.62,2290890.07,rural,0
25,353,26.62,4.92,5.83,58.91,71.69,21,28.15,580.25,4350120.03,rural,0
7,193,130.14,14.39,4.7,93.18,86.79,13,51.86,5125.81,1739741.69,urban,0
20,329,111.47,5.4,2.24,86.44,85.25,19,81.2,13270.51,851658.24,rural,0
17,298,455.43,7.9,3.39,66.76,87.99,22,61.39,3003.59,362939.21,rural,1
33,155,256.78,6.23,10.61,51.89,80.8,14,58.05,1604.02,4705707.77,urban,0
27,19,12.37,10.0,5.94,81.42,97.62,14,73.74,532.57,2000360.84,urban,0
15,14,196.59,5.95,4.83,68.25,70.18,20,56.13,3618.98,11199914.87,urban,0
7,80,34.57,7.48,19.09,76.05,72.64,15,83.02,9642.63,1972423.08,rural,0
8,414,248.92,8.37,10.27,85.31,94.44,21,79.55,6732.16,3368545.51,rural,0
26,153,439.34,7.19,7.33,83.44,96.81,12,93.3,1987.36,1240162.63,rural,0
25,454,257.47,6.54,6.15,83.1,91.18,13,71.37,7365.49,2212281.41,urban,0
33,173,93.05,8.78,1.23,79.84,74.87,14,71.12,2867.29,4783894.72,urban,0
25,307,260.47,12.47,4.16,74.29,85.35,18,33.71,919.51,1542459.48,urban,0
30,397,79.66,10.39,8.8,79.43,87.32,16,61.78,14060.14,7048662.6,urban,0
27,211,129.99,9.68,6.13,83.19,92.27,18,55.27,4674.72,1455505.48,rural,0
1,367,37.12,12.11,4.91,70.9,93.31,11,75.03,4479.55,1290287.33,urban,0
10,74,163.09,6.55,3.93,79.95,95.31,22,75.55,4722.56,533907.11,urban,1
13,149,519.82,6.38,2.83,27.83,87.7,11,49.84,6485.59,185322.4,urban,1
34,113,86.46,6.98,6.07,82.24,76.42,16,58.68,196.36,2547268.09,urban,0
11,39,97.44,5.7,4.0,67.83,98.29,20,74.75,5860.58,2394033.57,urban,0
20,24,67.73,11.29,7.63,60.23,69.7,18,58.23,341.98,3224290.48,rural,0
16,264,9.69,9.53,3.12,48.26,85.24,13,65.62,531.54,2274574.92,rural,0
1,13,127.4,10.66,4.21,82.08,74.69,14,64.89,658.87,5417037.38,rural,0
31,37,53.71,11.49,1.58,86.65,94.68,21,73.78,4762.45,4424261.34,rural,0
22,48,69.07,8.96,2.08,63.58,80.17,19,71.09,28.27,1691532.54,urban,1
2,361,359.46,6.91,4.1,90.9,94.14,14,53.96,6430.36,421744.22,urban,0
21,265,1793.41,9.45,7.02,75.84,76.52,13,65.32,1363.5,3218727.1,urban,0
32,197,506.38,8.37,3.86,85.28,91.24,10,39.93,793.93,3636787.19,urban,0
12,196,13.4,9.23,6.01,88.0,98.19,13,73.14,578.4,3711475.84,rural,0
24,421,168.4,8.57,4.62,77.69,85.69,11,61.09,5837.13,3260468.64,rural,0
8,407,5.16,11.39,6.27,60.36,89.91,15,85.31,1910.25,1689410.69,rural,0
28,164,144.61,6.51,9.3,84.93,74.84,19,70.39,4100.57,2655349.0,urban,0
12,499,26.97,6.31,4.3,73.43,60.92,16,63.84,2114.93,2295396.74,urban,0
11,341,310.93,4.22,10.03,87.11,70.19,19,69.32,6443.5,1491541.84,urban,1
9,428,803.97,10.4,6.87,79.92,88.13,21,63.79,7616.94,567374.61,rural,0
9,21,8.99,7.06,4.85,87.97,95.37,12,90.68,13703.21,3600981.71,rural,0
